location_id,location_name,parameter,value,unit,datetimeUtc,datetimeLocal,timezone,latitude,longitude,country_iso,isMobile,isMonitor,owner_name,provider
2616564,"7th Ave and W 16th St","pm25",33.67291673024496,"µg/m³","2025-08-01T01:00:00Z","2025-07-31T21:00:00-04:00","America/New_York",40.740022,-73.998504,,,,"Unknown Person","AirGradient"
2616564,"7th Ave and W 16th St","pm25",30.42336352666219,"µg/m³","2025-08-01T02:00:00Z","2025-07-31T22:00:00-04:00","America/New_York",40.740022,-73.998504,,,,"Unknown Person","AirGradient"
2616564,"7th Ave and W 16th St","pm25",29.14464282989502,"µg/m³","2025-08-01T03:00:00Z","2025-07-31T23:00:00-04:00","America/New_York",40.740022,-73.998504,,,,"Unknown Person","AirGradient"
2616564,"7th Ave and W 16th St","pm25",19.454315900802612,"µg/m³","2025-08-01T04:00:00Z","2025-08-01T00:00:00-04:00","America/New_York",40.740022,-73.998504,,,,"Unknown Person","AirGradient"
2616564,"7th Ave and W 16th St","pm25",3.1839285294214883,"µg/m³","2025-08-01T05:00:00Z","2025-08-01T01:00:00-04:00","America/New_York",40.740022,-73.998504,,,,"Unknown Person","AirGradient"
2616564,"7th Ave and W 16th St","pm25",0.7613095194101334,"µg/m³","2025-08-01T06:00:00Z","2025-08-01T02:00:00-04:00","America/New_York",40.740022,-73.998504,,,,"Unknown Person","AirGradient"
2616564,"7th Ave and W 16th St","pm25",1.011160711447398,"µg/m³","2025-08-01T07:00:00Z","2025-08-01T03:00:00-04:00","America/New_York",40.740022,-73.998504,,,,"Unknown Person","AirGradient"
2616564,"7th Ave and W 16th St","pm25",1.678571417927742,"µg/m³","2025-08-01T08:00:00Z","2025-08-01T04:00:00-04:00","America/New_York",40.740022,-73.998504,,,,"Unknown Person","AirGradient"
2616564,"7th Ave and W 16th St","pm25",3.568601151307424,"µg/m³","2025-08-01T09:00:00Z","2025-08-01T05:00:00-04:00","America/New_York",40.740022,-73.998504,,,,"Unknown Person","AirGradient"
2616564,"7th Ave and W 16th St","pm25",4.296726246674855,"µg/m³","2025-08-01T10:00:00Z","2025-08-01T06:00:00-04:00","America/New_York",40.740022,-73.998504,,,,"Unknown Person","AirGradient"
2616564,"7th Ave and W 16th St","pm25",4.6072916984558105,"µg/m³","2025-08-01T11:00:00Z","2025-08-01T07:00:00-04:00","America/New_York",40.740022,-73.998504,,,,"Unknown Person","AirGradient"
2616564,"7th Ave and W 16th St","pm25",4.1282738248507185,"µg/m³","2025-08-01T12:00:00Z","2025-08-01T08:00:00-04:00","America/New_York",40.740022,-73.998504,,,,"Unknown Person","AirGradient"
2616564,"7th Ave and W 16th St","pm25",4.544345219930013,"µg/m³","2025-08-01T13:00:00Z","2025-08-01T09:00:00-04:00","America/New_York",40.740022,-73.998504,,,,"Unknown Person","AirGradient"
2616564,"7th Ave and W 16th St","pm25",6.579761862754822,"µg/m³","2025-08-01T14:00:00Z","2025-08-01T10:00:00-04:00","America/New_York",40.740022,-73.998504,,,,"Unknown Person","AirGradient"
2616564,"7th Ave and W 16th St","pm25",7.4552083015441895,"µg/m³","2025-08-01T15:00:00Z","2025-08-01T11:00:00-04:00","America/New_York",40.740022,-73.998504,,,,"Unknown Person","AirGradient"
2616564,"7th Ave and W 16th St","pm25",8.444196383158365,"µg/m³","2025-08-01T16:00:00Z","2025-08-01T12:00:00-04:00","America/New_York",40.740022,-73.998504,,,,"Unknown Person","AirGradient"
2616564,"7th Ave and W 16th St","pm25",9.740476131439209,"µg/m³","2025-08-01T17:00:00Z","2025-08-01T13:00:00-04:00","America/New_York",40.740022,-73.998504,,,,"Unknown Person","AirGradient"
2616564,"7th Ave and W 16th St","pm25",11.106249968210856,"µg/m³","2025-08-01T18:00:00Z","2025-08-01T14:00:00-04:00","America/New_York",40.740022,-73.998504,,,,"Unknown Person","AirGradient"
2616564,"7th Ave and W 16th St","pm25",12.61130952835083,"µg/m³","2025-08-01T19:00:00Z","2025-08-01T15:00:00-04:00","America/New_York",40.740022,-73.998504,,,,"Unknown Person","AirGradient"
2616564,"7th Ave and W 16th St","pm25",17.074851512908936,"µg/m³","2025-08-01T20:00:00Z","2025-08-01T16:00:00-04:00","America/New_York",40.740022,-73.998504,,,,"Unknown Person","AirGradient"
2616564,"7th Ave and W 16th St","pm25",16.1014879544576,"µg/m³","2025-08-01T21:00:00Z","2025-08-01T17:00:00-04:00","America/New_York",40.740022,-73.998504,,,,"Unknown Person","AirGradient"
2616564,"7th Ave and W 16th St","pm25",16.489583253860474,"µg/m³","2025-08-01T22:00:00Z","2025-08-01T18:00:00-04:00","America/New_York",40.740022,-73.998504,,,,"Unknown Person","AirGradient"
2616564,"7th Ave and W 16th St","pm25",16.842113097508747,"µg/m³","2025-08-01T23:00:00Z","2025-08-01T19:00:00-04:00","America/New_York",40.740022,-73.998504,,,,"Unknown Person","AirGradient"
2616564,"7th Ave and W 16th St","pm25",17.07008941968282,"µg/m³","2025-08-02T00:00:00Z","2025-08-01T20:00:00-04:00","America/New_York",40.740022,-73.998504,,,,"Unknown Person","AirGradient"
2616564,"7th Ave and W 16th St","pm25",20.21860106786092,"µg/m³","2025-08-02T01:00:00Z","2025-08-01T21:00:00-04:00","America/New_York",40.740022,-73.998504,,,,"Unknown Person","AirGradient"
2616564,"7th Ave and W 16th St","pm25",19.683928807576496,"µg/m³","2025-08-02T02:00:00Z","2025-08-01T22:00:00-04:00","America/New_York",40.740022,-73.998504,,,,"Unknown Person","AirGradient"
2616564,"7th Ave and W 16th St","pm25",18.94747018814087,"µg/m³","2025-08-02T03:00:00Z","2025-08-01T23:00:00-04:00","America/New_York",40.740022,-73.998504,,,,"Unknown Person","AirGradient"
2616564,"7th Ave and W 16th St","pm25",18.18750015894572,"µg/m³","2025-08-02T04:00:00Z","2025-08-02T00:00:00-04:00","America/New_York",40.740022,-73.998504,,,,"Unknown Person","AirGradient"
2616564,"7th Ave and W 16th St","pm25",19.01339308420817,"µg/m³","2025-08-02T05:00:00Z","2025-08-02T01:00:00-04:00","America/New_York",40.740022,-73.998504,,,,"Unknown Person","AirGradient"
2616564,"7th Ave and W 16th St","pm25",19.95907735824585,"µg/m³","2025-08-02T06:00:00Z","2025-08-02T02:00:00-04:00","America/New_York",40.740022,-73.998504,,,,"Unknown Person","AirGradient"
2616564,"7th Ave and W 16th St","pm25",20.13705364863078,"µg/m³","2025-08-02T07:00:00Z","2025-08-02T03:00:00-04:00","America/New_York",40.740022,-73.998504,,,,"Unknown Person","AirGradient"
2616564,"7th Ave and W 16th St","pm25",20.251488367716473,"µg/m³","2025-08-02T08:00:00Z","2025-08-02T04:00:00-04:00","America/New_York",40.740022,-73.998504,,,,"Unknown Person","AirGradient"
2616564,"7th Ave and W 16th St","pm25",16.887648979822796,"µg/m³","2025-08-02T09:00:00Z","2025-08-02T05:00:00-04:00","America/New_York",40.740022,-73.998504,,,,"Unknown Person","AirGradient"
2616564,"7th Ave and W 16th St","pm25",14.356398900349935,"µg/m³","2025-08-02T10:00:00Z","2025-08-02T06:00:00-04:00","America/New_York",40.740022,-73.998504,,,,"Unknown Person","AirGradient"
2616564,"7th Ave and W 16th St","pm25",10.548363129297892,"µg/m³","2025-08-02T11:00:00Z","2025-08-02T07:00:00-04:00","America/New_York",40.740022,-73.998504,,,,"Unknown Person","AirGradient"
2616564,"7th Ave and W 16th St","pm25",8.108779867490133,"µg/m³","2025-08-02T12:00:00Z","2025-08-02T08:00:00-04:00","America/New_York",40.740022,-73.998504,,,,"Unknown Person","AirGradient"
2616564,"7th Ave and W 16th St","pm25",8.852529764175415,"µg/m³","2025-08-02T13:00:00Z","2025-08-02T09:00:00-04:00","America/New_York",40.740022,-73.998504,,,,"Unknown Person","AirGradient"
2616564,"7th Ave and W 16th St","pm25",10.399702548980713,"µg/m³","2025-08-02T14:00:00Z","2025-08-02T10:00:00-04:00","America/New_York",40.740022,-73.998504,,,,"Unknown Person","AirGradient"
2616564,"7th Ave and W 16th St","pm25",11.808779875437418,"µg/m³","2025-08-02T15:00:00Z","2025-08-02T11:00:00-04:00","America/New_York",40.740022,-73.998504,,,,"Unknown Person","AirGradient"
2616564,"7th Ave and W 16th St","pm25",10.747916658719381,"µg/m³","2025-08-02T16:00:00Z","2025-08-02T12:00:00-04:00","America/New_York",40.740022,-73.998504,,,,"Unknown Person","AirGradient"
2616564,"7th Ave and W 16th St","pm25",5.344642798105876,"µg/m³","2025-08-02T17:00:00Z","2025-08-02T13:00:00-04:00","America/New_York",40.740022,-73.998504,,,,"Unknown Person","AirGradient"
2616564,"7th Ave and W 16th St","pm25",5.690823475519816,"µg/m³","2025-08-02T18:00:00Z","2025-08-02T14:00:00-04:00","America/New_York",40.740022,-73.998504,,,,"Unknown Person","AirGradient"
2616564,"7th Ave and W 16th St","pm25",5.912797570228577,"µg/m³","2025-08-02T19:00:00Z","2025-08-02T15:00:00-04:00","America/New_York",40.740022,-73.998504,,,,"Unknown Person","AirGradient"
2616564,"7th Ave and W 16th St","pm25",4.972321470578511,"µg/m³","2025-08-02T20:00:00Z","2025-08-02T16:00:00-04:00","America/New_York",40.740022,-73.998504,,,,"Unknown Person","AirGradient"
2616564,"7th Ave and W 16th St","pm25",6.848958492279053,"µg/m³","2025-08-02T21:00:00Z","2025-08-02T17:00:00-04:00","America/New_York",40.740022,-73.998504,,,,"Unknown Person","AirGradient"
2616564,"7th Ave and W 16th St","pm25",9.9199405113856,"µg/m³","2025-08-02T22:00:00Z","2025-08-02T18:00:00-04:00","America/New_York",40.740022,-73.998504,,,,"Unknown Person","AirGradient"
2616564,"7th Ave and W 16th St","pm25",11.650148868560791,"µg/m³","2025-08-02T23:00:00Z","2025-08-02T19:00:00-04:00","America/New_York",40.740022,-73.998504,,,,"Unknown Person","AirGradient"
2616564,"7th Ave and W 16th St","pm25",11.236904859542847,"µg/m³","2025-08-03T00:00:00Z","2025-08-02T20:00:00-04:00","America/New_York",40.740022,-73.998504,,,,"Unknown Person","AirGradient"
2616564,"7th Ave and W 16th St","pm25",12.28511905670166,"µg/m³","2025-08-03T01:00:00Z","2025-08-02T21:00:00-04:00","America/New_York",40.740022,-73.998504,,,,"Unknown Person","AirGradient"
2616564,"7th Ave and W 16th St","pm25",11.623958349227905,"µg/m³","2025-08-03T02:00:00Z","2025-08-02T22:00:00-04:00","America/New_York",40.740022,-73.998504,,,,"Unknown Person","AirGradient"
2616564,"7th Ave and W 16th St","pm25",11.189136981964111,"µg/m³","2025-08-03T03:00:00Z","2025-08-02T23:00:00-04:00","America/New_York",40.740022,-73.998504,,,,"Unknown Person","AirGradient"
2616564,"7th Ave and W 16th St","pm25",12.258630990982056,"µg/m³","2025-08-03T04:00:00Z","2025-08-03T00:00:00-04:00","America/New_York",40.740022,-73.998504,,,,"Unknown Person","AirGradient"
2616564,"7th Ave and W 16th St","pm25",13.094643036524454,"µg/m³","2025-08-03T05:00:00Z","2025-08-03T01:00:00-04:00","America/New_York",40.740022,-73.998504,,,,"Unknown Person","AirGradient"
2616564,"7th Ave and W 16th St","pm25",14.34568460782369,"µg/m³","2025-08-03T06:00:00Z","2025-08-03T02:00:00-04:00","America/New_York",40.740022,-73.998504,,,,"Unknown Person","AirGradient"
