location_id,location_name,parameter,value,unit,datetimeUtc,datetimeLocal,timezone,latitude,longitude,country_iso,isMobile,isMonitor,owner_name,provider
2616564,"7th Ave and W 16th St","pm25",7.661309545711865,"µg/m³","2025-10-01T01:00:00Z","2025-09-30T21:00:00-04:00","America/New_York",40.740022,-73.998504,,,,"Unknown Person","AirGradient"
2616564,"7th Ave and W 16th St","pm25",5.001190455186935,"µg/m³","2025-10-01T02:00:00Z","2025-09-30T22:00:00-04:00","America/New_York",40.740022,-73.998504,,,,"Unknown Person","AirGradient"
2616564,"7th Ave and W 16th St","pm25",4.088095236392248,"µg/m³","2025-10-01T03:00:00Z","2025-09-30T23:00:00-04:00","America/New_York",40.740022,-73.998504,,,,"Unknown Person","AirGradient"
2616564,"7th Ave and W 16th St","pm25",3.090674596646475,"µg/m³","2025-10-01T04:00:00Z","2025-10-01T00:00:00-04:00","America/New_York",40.740022,-73.998504,,,,"Unknown Person","AirGradient"
2616564,"7th Ave and W 16th St","pm25",3.0627480015631705,"µg/m³","2025-10-01T05:00:00Z","2025-10-01T01:00:00-04:00","America/New_York",40.740022,-73.998504,,,,"Unknown Person","AirGradient"
2616564,"7th Ave and W 16th St","pm25",2.143005937574402,"µg/m³","2025-10-01T06:00:00Z","2025-10-01T02:00:00-04:00","America/New_York",40.740022,-73.998504,,,,"Unknown Person","AirGradient"
2616564,"7th Ave and W 16th St","pm25",1.2666666673289406,"µg/m³","2025-10-01T07:00:00Z","2025-10-01T03:00:00-04:00","America/New_York",40.740022,-73.998504,,,,"Unknown Person","AirGradient"
2616564,"7th Ave and W 16th St","pm25",1.219246033874769,"µg/m³","2025-10-01T08:00:00Z","2025-10-01T04:00:00-04:00","America/New_York",40.740022,-73.998504,,,,"Unknown Person","AirGradient"
2616564,"7th Ave and W 16th St","pm25",1.058333337484371,"µg/m³","2025-10-01T09:00:00Z","2025-10-01T05:00:00-04:00","America/New_York",40.740022,-73.998504,,,,"Unknown Person","AirGradient"
2616564,"7th Ave and W 16th St","pm25",1.3412987045395426,"µg/m³","2025-10-01T10:00:00Z","2025-10-01T06:00:00-04:00","America/New_York",40.740022,-73.998504,,,,"Unknown Person","AirGradient"
2616564,"7th Ave and W 16th St","pm25",1.499553573864793,"µg/m³","2025-10-01T11:00:00Z","2025-10-01T07:00:00-04:00","America/New_York",40.740022,-73.998504,,,,"Unknown Person","AirGradient"
2616564,"7th Ave and W 16th St","pm25",1.7702380904839152,"µg/m³","2025-10-01T12:00:00Z","2025-10-01T08:00:00-04:00","America/New_York",40.740022,-73.998504,,,,"Unknown Person","AirGradient"
2616564,"7th Ave and W 16th St","pm25",2.1242063538659184,"µg/m³","2025-10-01T13:00:00Z","2025-10-01T09:00:00-04:00","America/New_York",40.740022,-73.998504,,,,"Unknown Person","AirGradient"
2616564,"7th Ave and W 16th St","pm25",2.0868452327237237,"µg/m³","2025-10-01T14:00:00Z","2025-10-01T10:00:00-04:00","America/New_York",40.740022,-73.998504,,,,"Unknown Person","AirGradient"
2616564,"7th Ave and W 16th St","pm25",1.9331349224325214,"µg/m³","2025-10-01T15:00:00Z","2025-10-01T11:00:00-04:00","America/New_York",40.740022,-73.998504,,,,"Unknown Person","AirGradient"
2616564,"7th Ave and W 16th St","pm25",1.775744053402117,"µg/m³","2025-10-01T16:00:00Z","2025-10-01T12:00:00-04:00","America/New_York",40.740022,-73.998504,,,,"Unknown Person","AirGradient"
2616564,"7th Ave and W 16th St","pm25",1.7416666730173995,"µg/m³","2025-10-01T17:00:00Z","2025-10-01T13:00:00-04:00","America/New_York",40.740022,-73.998504,,,,"Unknown Person","AirGradient"
2616564,"7th Ave and W 16th St","pm25",1.897186147444176,"µg/m³","2025-10-01T18:00:00Z","2025-10-01T14:00:00-04:00","America/New_York",40.740022,-73.998504,,,,"Unknown Person","AirGradient"
2616564,"7th Ave and W 16th St","pm25",1.7089285761827515,"µg/m³","2025-10-01T19:00:00Z","2025-10-01T15:00:00-04:00","America/New_York",40.740022,-73.998504,,,,"Unknown Person","AirGradient"
2616564,"7th Ave and W 16th St","pm25",0.9067460385942092,"µg/m³","2025-10-01T20:00:00Z","2025-10-01T16:00:00-04:00","America/New_York",40.740022,-73.998504,,,,"Unknown Person","AirGradient"
2616564,"7th Ave and W 16th St","pm25",0.7883432538115555,"µg/m³","2025-10-01T21:00:00Z","2025-10-01T17:00:00-04:00","America/New_York",40.740022,-73.998504,,,,"Unknown Person","AirGradient"
2616564,"7th Ave and W 16th St","pm25",0.7870535750962083,"µg/m³","2025-10-01T22:00:00Z","2025-10-01T18:00:00-04:00","America/New_York",40.740022,-73.998504,,,,"Unknown Person","AirGradient"
2616564,"7th Ave and W 16th St","pm25",2.7552083251731734,"µg/m³","2025-10-01T23:00:00Z","2025-10-01T19:00:00-04:00","America/New_York",40.740022,-73.998504,,,,"Unknown Person","AirGradient"
2616564,"7th Ave and W 16th St","pm25",2.564037690796549,"µg/m³","2025-10-02T00:00:00Z","2025-10-01T20:00:00-04:00","America/New_York",40.740022,-73.998504,,,,"Unknown Person","AirGradient"
2616564,"7th Ave and W 16th St","pm25",2.35198412835598,"µg/m³","2025-10-02T01:00:00Z","2025-10-01T21:00:00-04:00","America/New_York",40.740022,-73.998504,,,,"Unknown Person","AirGradient"
2616564,"7th Ave and W 16th St","pm25",1.9880952309994468,"µg/m³","2025-10-02T02:00:00Z","2025-10-01T22:00:00-04:00","America/New_York",40.740022,-73.998504,,,,"Unknown Person","AirGradient"
2616564,"7th Ave and W 16th St","pm25",1.5369047618338039,"µg/m³","2025-10-02T03:00:00Z","2025-10-01T23:00:00-04:00","America/New_York",40.740022,-73.998504,,,,"Unknown Person","AirGradient"
2616564,"7th Ave and W 16th St","pm25",1.4242559508198782,"µg/m³","2025-10-02T04:00:00Z","2025-10-02T00:00:00-04:00","America/New_York",40.740022,-73.998504,,,,"Unknown Person","AirGradient"
